id,key,value,type
274244810,highway,motorway_junction,regular
274244810,ref,8C,regular
274479113,entrance,yes,regular
274479547,crossing,traffic_signals,regular
274479547,highway,crossing,regular
275945538,highway,traffic_signals,regular
275945538,traffic_signals,signal,regular
275948630,highway,traffic_signals,regular
276088000,direction,clockwise,regular
276088000,highway,mini_roundabout,regular
276169884,crossing,island,regular
276169884,highway,crossing,regular
276171039,crossing,traffic_signals,regular
276171039,highway,crossing,regular
276171044,crossing,traffic_signals,regular
276171044,highway,crossing,regular
276358683,bus,yes,regular
276358683,public_transport,stop_position,regular
276358684,crossing,traffic_signals,regular
276358684,highway,crossing,regular
276358685,crossing,traffic_signals,regular
276358685,highway,crossing,regular
276372857,highway,traffic_signals,regular
276376574,highway,traffic_signals,regular
276376574,traffic_signals,signal,regular
278866667,emergency,phone,regular
278943715,crossing_ref,zebra,regular
278943715,highway,crossing,regular
278943741,crossing_ref,zebra,regular
278943741,highway,crossing,regular
278943742,name,太古 Tai Koo,regular
278943742,en,Tai Koo,name
278943742,zh,太古,name
278943742,public_transport,stop_position,regular
278943742,railway,stop,regular
278943742,ref,TAK,regular
278943742,subway,yes,regular
278943876,crossing,uncontrolled,regular
278943876,crossing_ref,zebra,regular
278943876,highway,crossing,regular
278943943,name,康山 Kornhill,regular
278943943,en,Kornhill,name
278943943,vi,Khang Sơn,name
278943943,zh,康山,name
278943943,place,locality,regular
278944352,crossing,traffic_signals,regular
278944352,highway,crossing,regular
278945543,crossing,island,regular
278945543,highway,crossing,regular
278945547,crossing_ref,zebra,regular
278945547,highway,crossing,regular
278947173,barrier,lift_gate,regular
278947173,bicycle,yes,regular
278947173,foot,yes,regular
278952068,railway,switch,regular
278952081,railway,switch,regular
278952085,name,九龍 Kowloon,regular
278952085,en,Kowloon,name
278952085,zh,九龍,name
278952085,public_transport,stop_position,regular
278952085,railway,stop,regular
278952085,ref,KOW,regular
278952085,subway,yes,regular
278953244,name,ThreeSixty,regular
278953244,shop,supermarket,regular
278953259,housenumber,1,addr
278953259,street,柯士甸道西 Austin Road West,addr
278953259,amenity,cinema,regular
278953259,name,圓方戲院 The Grand,regular
278953259,en,The Grand,name
278953259,zh,圓方戲院,name
278953259,phone,2196 8170,regular
278953259,website,http://www.thegrandcinema.com.hk/,regular
279076770,crossing,traffic_signals,regular
279076770,highway,crossing,regular
279077672,amenity,bus_station,regular
279077672,name,九龍鐵路站 Kowloon Railway Station,regular
279077672,en,Kowloon Railway Station,name
279077672,zh,九龍鐵路站,name
279077672,public_transport,station,regular
279077703,crossing,traffic_signals,regular
279077703,highway,crossing,regular
279077704,restriction,no_left_turn,regular
279078013,restriction,no_right_turn,regular
279084610,crossing,traffic_signals,regular
279084610,highway,crossing,regular
279085949,crossing,traffic_signals,regular
279085949,highway,crossing,regular
279085949,sound,yes,traffic_signals
279086619,name,花園道 Garden Road,regular
279086619,en,Garden Road,name
279086619,th,הרכבת לויקטוריה,name
279086619,zh,花園道,name
279086619,platforms,1,regular
279086619,railway,tram_stop,regular
279086619,wikidata,Q5522306,regular
279117179,historic,monument,regular
279117179,name,和平紀念碑 The Cenotaph,regular
279117179,en,The Cenotaph,name
279117179,zh,和平紀念碑,name
279121400,highway,motorway_junction,regular
279121400,ref,11A,regular
279121861,note,ISL down,regular
279126405,name,奧運 Olympic,regular
279126405,en,Olympic,name
279126405,zh,奧運,name
279126405,public_transport,stop_position,regular
279126405,railway,stop,regular
279126405,ref,OLY,regular
279126405,subway,yes,regular
279126413,name,南昌 Nam Cheong,regular
279126413,en,Nam Cheong,name
279126413,zh,南昌,name
279126413,public_transport,stop_position,regular
279126413,railway,stop,regular
279126413,ref,NAC,regular
279126413,subway,yes,regular
279126759,name,美孚 Mei Foo,regular
279126759,en,Mei Foo,name
279126759,zh,美孚,name
279126759,public_transport,stop_position,regular
279126759,railway,stop,regular
279126759,ref,MEF,regular
279126759,subway,yes,regular
279945815,information,guidepost,regular
279945815,name,H096,regular
279945815,tourism,information,regular
279945820,information,guidepost,regular
279945820,name,H097,regular
279945820,tourism,information,regular
279945824,information,guidepost,regular
279945824,name,H098,regular
279945824,tourism,information,regular
279945826,information,guidepost,regular
279945826,name,H099,regular
279945826,en,H099,name
279945826,tourism,information,regular
279945828,information,guidepost,regular
279945828,name,H100,regular
279945828,en,H100,name
279945828,tourism,information,regular
280170594,direction,clockwise,regular
280170594,highway,mini_roundabout,regular
280170996,name,石澳 Shek O,regular
280170996,en,Shek O,name
280170996,zh,石澳,name
280170996,place,suburb,regular
281649787,barrier,gate,regular
281649913,amenity,shelter,regular
281649932,emergency,phone,regular
281676472,natural,tree,regular
281676473,leaf_type,broadleaved,regular
281676473,natural,tree,regular
281676477,highway,bus_stop,regular
281676477,name,渣甸山花園 Jardine's Lookout Garden,regular
281676477,en,Jardine's Lookout Garden,name
281676477,zh,渣甸山花園,name
281676477,note,"Buses stop here: 11, 511",regular
281676477,operator,CTB,regular
281676477,ctb,2462A,ref
281676477,hkbus,渣甸山花園,ref
281676479,highway,bus_stop,regular
281676479,name,畢拉山道 Mount Butler Road,regular
281676479,en,Mount Butler Road,name
281676479,zh,畢拉山道,name
281676479,note,"Buses stop here: 63, 11 (CTB), 41A (CTB), 511 (CTB)",regular
281676479,operator,NWFB,regular
281676479,hkbus,畢拉山道 (大坑道),ref
281862709,housenumber,322-324,addr
281862709,street,Des Voeux Road Central,addr
281862709,amenity,post_office,regular
281862709,collection_times,Mo-Fr:18:00; Sa:13:00,regular
281862709,level,1,regular
281862709,name,上環郵政局 Sheung Wan Post Office,regular
281862709,en,Sheung Wan Post Office,name
281862709,zh,上環郵政局,name
281862709,operator,Hongkong Post,regular
281862709,ref,SWN,regular
282845851,created_by,JOSM,regular
282861225,tourism,picnic_site,regular
283548828,highway,motorway_junction,regular
283548828,ref,1,regular
285745344,created_by,Potlatch 0.10b,regular
285745344,tourism,picnic_site,regular
285745913,amenity,drinking_water,regular
285752306,amenity,school,regular
285752371,amenity,school,regular
286429618,name,華富 Wah Fu,regular
286429618,en,Wah Fu,name
286429618,vi,Hoa Phú,name
286429618,zh,華富,name
286633590,amenity,post_box,regular
286633590,collection_times,Mo-Sa 16:15,regular
286633590,operator,Hongkong Post,regular
286633590,ref,29,regular
288164948,name,上環 Sheung Wan,regular
288164948,en,Sheung Wan,name
288164948,vi,Thượng Hoàn,name
288164948,zh,上環,name
288164948,place,suburb,regular
288164948,tents,上環 Sheung Wan,regular
288164948,tourism,yes,regular
288164948,wikidata,Q5016845,regular
288164948,wikipedia,en:Sheung Wan,regular
288168156,crossing,traffic_signals,regular
288168156,highway,crossing,regular
288361301,name,莊士敦道 Johnston Road,regular
288361301,en,Johnston Road,name
288361301,zh,莊士敦道,name
288361301,railway,subway_entrance,regular
288361301,ref,A3,regular
288361301,wheelchair,no,regular
288361302,name,修頓球場 Southorn Playground,regular
288361302,en,Southorn Playground,name
288361302,zh,修頓球場,name
288361302,railway,subway_entrance,regular
288361302,ref,B1,regular
288361302,wheelchair,no,regular
288361303,name,駱克道 Lockhart Road,regular
288361303,en,Lockhart Road,name
288361303,zh,駱克道,name
288361303,railway,subway_entrance,regular
288361303,ref,C,regular
288361303,wheelchair,no,regular
288372040,information,guidepost,regular
288372040,name,H045,regular
288372040,en,H045,name
288372040,tourism,information,regular
288372041,information,guidepost,regular
288372041,name,H046,regular
288372041,en,H046,name
288372041,tourism,information,regular
288372045,information,guidepost,regular
288372045,name,H047,regular
288372045,en,H047,name
288372045,tourism,information,regular
288372046,information,guidepost,regular
288372046,name,H043,regular
288372046,en,H043,name
288372046,tourism,information,regular
288372047,information,guidepost,regular
288372047,name,H044,regular
288372047,en,H044,name
288372047,tourism,information,regular
288372050,information,guidepost,regular
288372050,name,H006,regular
288372050,en,H006,name
288372050,tourism,information,regular
288372051,information,guidepost,regular
288372051,name,H007,regular
288372051,en,H007,name
288372051,tourism,information,regular
288372052,information,guidepost,regular
288372052,name,H048,regular
288372052,en,H048,name
288372052,tourism,information,regular
288372053,information,guidepost,regular
288372053,name,H049,regular
288372053,en,H049,name
288372053,tourism,information,regular
288372054,information,guidepost,regular
288372054,name,H008,regular
288372054,en,H008,name
288372054,tourism,information,regular
288372055,information,guidepost,regular
288372055,name,H009,regular
288372055,en,H009,name
288372055,tourism,information,regular
288372057,information,guidepost,regular
288372057,name,H010,regular
288372057,en,H010,name
288372057,tourism,information,regular
288372068,information,guidepost,regular
288372068,name,H011,regular
288372068,en,H011,name
288372068,tourism,information,regular
288372070,information,guidepost,regular
288372070,name,H013,regular
288372070,en,H013,name
288372070,tourism,information,regular
288372071,information,guidepost,regular
288372071,name,H012,regular
288372071,en,H012,name
288372071,tourism,information,regular
288372077,information,guidepost,regular
288372077,name,H014,regular
288372077,en,H014,name
288372077,tourism,information,regular
288372106,information,guidepost,regular
288372106,name,H015,regular
288372106,en,H015,name
288372106,tourism,information,regular
288372107,information,guidepost,regular
288372107,name,H017,regular
288372107,en,H017,name
288372107,tourism,information,regular
288372108,information,guidepost,regular
288372108,name,H016,regular
288372108,en,H016,name
288372108,tourism,information,regular
288372109,information,guidepost,regular
288372109,name,H018,regular
288372109,en,H018,name
288372109,tourism,information,regular
288372110,information,guidepost,regular
288372110,name,H019,regular
288372110,en,H019,name
288372110,tourism,information,regular
288372111,information,guidepost,regular
288372111,name,H023,regular
288372111,en,H023,name
288372111,tourism,information,regular
288372112,information,guidepost,regular
288372112,name,H020,regular
288372112,en,H020,name
288372112,tourism,information,regular
288372113,information,guidepost,regular
288372113,name,H021,regular
288372113,en,H021,name
288372113,tourism,information,regular
288372114,information,guidepost,regular
288372114,name,H025,regular
288372114,en,H025,name
288372114,tourism,information,regular
288372115,information,guidepost,regular
288372115,name,H026,regular
288372115,en,H026,name
288372115,tourism,information,regular
288372116,information,guidepost,regular
288372116,name,H024,regular
288372116,en,H024,name
288372116,tourism,information,regular
288372117,information,guidepost,regular
288372117,name,H028,regular
288372117,en,H028,name
288372117,tourism,information,regular
288372118,information,guidepost,regular
288372118,name,H027,regular
288372118,en,H027,name
288372118,tourism,information,regular
288372119,information,guidepost,regular
288372119,name,H031,regular
288372119,en,H031,name
288372119,tourism,information,regular
288372121,information,guidepost,regular
288372121,name,H029,regular
288372121,en,H029,name
288372121,tourism,information,regular
288372122,information,guidepost,regular
288372122,name,H030,regular
288372122,en,H030,name
288372122,tourism,information,regular
288372123,information,guidepost,regular
288372123,name,H034,regular
288372123,en,H034,name
288372123,tourism,information,regular
288372124,information,guidepost,regular
288372124,name,H033,regular
288372124,en,H033,name
288372124,tourism,information,regular
288372125,information,guidepost,regular
288372125,name,H032,regular
288372125,en,H032,name
288372125,tourism,information,regular
288372128,information,guidepost,regular
288372128,name,H036,regular
288372128,en,H036,name
288372128,tourism,information,regular
288372130,information,guidepost,regular
